title,vote_average,popularity,genres_clean
Antibirth,4.8,3.674294,['horror']
Get on the Bus,7.0,4.623059,['drama']
Thr3e,4.8,1.946715,"['drama', 'horror', 'thriller']"
Idiocracy,6.3,27.940093,"['adventure', 'comedy', 'sciencefiction']"
The Rise of the Krays,4.5,1.759506,['crime']
This Is England,7.4,8.395624,"['drama', 'crime']"
U.F.O.,3.1,8.248149,"['action', 'adventure', 'sciencefiction']"
Bathing Beauty,7.0,0.628051,"['comedy', 'music']"
Go for It!,4.6,0.500753,"['drama', 'family']"
"Dancer, Texas Pop. 81",10.0,0.376662,"['comedy', 'drama', 'family']"
Show Boat,6.9,1.606314,"['music', 'romance']"
Redemption Road,4.7,0.197264,['drama']
The Calling,5.6,5.759493,['thriller']
The Brave Little Toaster,6.7,6.86302,"['fantasy', 'adventure', 'animation', 'comedy', 'family', 'music']"
Fantasia,7.2,32.875469,"['animation', 'family', 'music']"
8 Days,0.0,0.015295,"['thriller', 'drama']"
Friday the 13th Part III,5.7,14.206525,"['horror', 'thriller']"
Friday the 13th: A New Beginning,5.1,12.639469,"['horror', 'thriller']"
The Last Sin Eater,6.2,2.371477,['drama']
Do You Believe?,6.6,2.470443,"['fantasy', 'drama']"
Impact Point,5.7,1.532518,"['thriller', 'romance']"
The Valley of Decision,5.8,0.1813,['drama']
Eden,5.6,2.713171,"['thriller', 'drama']"
Chicken Tikka Masala,3.5,0.258413,"['comedy', 'romance', 'foreign']"
There's Always Woodstock,5.4,2.025701,"['romance', 'comedy', 'music']"
Jack Brooks: Monster Slayer,5.7,2.659804,"['action', 'comedy', 'horror']"
The Best Years of Our Lives,7.6,8.38717,"['drama', 'history', 'romance']"
Bully,6.7,6.677093,"['crime', 'drama']"
Elling,7.0,2.526356,"['comedy', 'drama']"
Mi America,0.0,0.039007,"['drama', 'crime']"
[REC],7.1,31.691617,"['horror', 'mystery']"
Lies in Plain Sight,4.5,0.47909,"['drama', 'mystery', 'thriller']"
Sharkskin,0.0,0.027801,[]
Containment,5.1,2.122451,"['thriller', 'horror', 'sciencefiction']"
The Timber,4.1,0.803761,"['adventure', 'drama', 'western']"
From Russia with Love,6.9,41.298723,"['action', 'thriller', 'adventure']"
The Toxic Avenger Part II,5.3,1.791331,"['comedy', 'horror', 'action']"
Sleeper,7.0,10.664202,"['comedy', 'romance', 'sciencefiction']"
It Follows,6.6,100.876794,"['horror', 'thriller']"
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,13.223111,['comedy']
To Kill a Mockingbird,8.0,22.139842,"['crime', 'drama']"
Mad Max 2: The Road Warrior,7.3,37.117362,"['adventure', 'action', 'thriller', 'sciencefiction']"
The Legend of Drunken Master,7.2,15.046612,"['action', 'comedy']"
Boys Don't Cry,7.2,15.557144,"['crime', 'drama']"
Silent House,5.2,11.66632,"['horror', 'mystery']"
The Lives of Others,7.9,34.938177,"['drama', 'thriller']"
Courageous,6.8,5.961119,['drama']
The Hustler,7.6,17.639478,['drama']
Boom Town,6.5,1.867004,"['adventure', 'drama', 'romance']"
The Triplets of Belleville,7.3,13.944645,"['adventure', 'animation', 'comedy', 'drama']"
Smoke Signals,6.6,2.304552,"['drama', 'comedy']"
American Splendor,7.1,7.792851,"['comedy', 'drama']"
Before Sunset,7.6,14.799323,"['drama', 'romance']"
Amores perros,7.6,23.281616,"['drama', 'thriller']"
Thirteen,6.7,20.331593,"['crime', 'drama']"
Gentleman's Agreement,6.8,5.381536,"['drama', 'romance']"
Winter's Bone,6.8,20.834883,['drama']
Touching the Void,7.6,14.045887,"['documentary', 'action', 'adventure']"
Alexander's Ragtime Band,4.8,0.483974,"['drama', 'music', 'romance']"
Me and You and Everyone We Know,7.0,9.719094,"['comedy', 'drama']"
Inside Job,7.7,16.930914,['documentary']
We Are Your Friends,6.3,28.819424,"['drama', 'music', 'romance']"
Ghost Dog: The Way of the Samurai,7.2,18.223139,"['crime', 'drama']"
Harsh Times,6.3,12.999023,"['crime', 'drama', 'thriller', 'action']"
Captive,5.6,6.728882,"['crime', 'drama', 'thriller']"
Full Frontal,4.8,1.95686,"['comedy', 'drama', 'romance']"
Witchboard,5.9,7.151154,['horror']
Shortbus,6.3,14.846001,"['romance', 'drama', 'comedy']"
Waltz with Bashir,7.8,14.08251,"['drama', 'animation', 'war']"
"The Book of Mormon Movie, Volume 1: The Journey",5.0,0.031947,[]
No End in Sight,7.2,2.283796,['documentary']
The Diary of a Teenage Girl,6.8,18.224326,"['drama', 'romance']"
In the Shadow of the Moon,7.6,3.43159,['documentary']
Meek's Cutoff,6.5,4.749885,"['drama', 'western']"
Inside Deep Throat,6.8,3.980072,"['history', 'documentary']"
Dinner Rush,7.1,1.096355,"['drama', 'action', 'thriller']"
Clockwatchers,5.6,1.196943,"['comedy', 'drama']"
The Virginity Hit,4.6,3.125382,['comedy']
Subway,6.3,5.261065,"['action', 'thriller']"
House of D,6.1,6.337735,"['comedy', 'drama']"
Teeth,5.2,7.359286,"['comedy', 'horror']"
Six-String Samurai,5.8,1.892183,"['action', 'adventure', 'sciencefiction']"
Hum To Mohabbat Karega,0.0,0.001186,[]
It's All Gone Pete Tong,7.1,3.911445,"['drama', 'comedy', 'music']"
Saint John of Las Vegas,5.9,2.559806,['comedy']
24 7: Twenty Four Seven,6.3,0.744406,"['comedy', 'drama', 'romance']"
Stonewall,5.2,5.16023,['drama']
Roadside Romeo,6.7,0.253595,"['animation', 'family', 'foreign']"
This Thing of Ours,5.0,0.046868,"['drama', 'action', 'thriller']"
The Lost Medallion: The Adventures of Billy Stone,5.6,2.952932,"['adventure', 'family']"
The Last Five Years,5.5,5.563068,"['comedy', 'drama', 'music', 'romance']"
The Missing Person,6.4,1.161034,"['comedy', 'drama', 'mystery', 'thriller']"
Return of the Living Dead 3,5.9,7.502934,"['comedy', 'sciencefiction', 'romance', 'horror']"
London,6.1,5.350423,"['drama', 'action', 'romance']"
Sherrybaby,6.3,4.261509,['drama']
Circle,6.0,6.752141,"['horror', 'sciencefiction']"
Eden Lake,6.7,20.362373,"['horror', 'thriller']"
Plush,5.4,5.099368,['thriller']
Lesbian Vampire Killers,5.3,6.632891,"['horror', 'comedy']"
Gangster's Paradise: Jerusalema,6.8,1.717376,"['drama', 'action', 'crime', 'foreign']"
Freeze Frame,6.9,4.922397,"['thriller', 'drama', 'crime']"
Grave Encounters,6.1,13.222268,"['thriller', 'horror']"
Stitches,5.5,7.447714,['horror']
Nine Dead,5.2,9.68793,"['crime', 'drama', 'horror', 'thriller']"
"To Be Frank, Sinatra at 100",0.0,0.050625,['documentary']
Bananas,6.7,5.941852,['comedy']
Supercapitalist,3.5,0.174311,['thriller']
Rockaway,5.8,0.361554,"['action', 'adventure', 'drama']"
The Lady from Shanghai,7.2,8.055084,"['crime', 'drama', 'mystery']"
No Man's Land: The Rise of Reeker,4.4,4.346271,"['horror', 'thriller']"
Highway,5.6,3.419685,"['action', 'adventure', 'drama']"
Small Apartments,5.7,5.100741,"['comedy', 'crime']"
Coffee Town,6.7,2.253589,['comedy']
The Ghastly Love of Johnny X,6.6,0.209475,"['comedy', 'fantasy', 'music']"
All Is Bright,5.3,3.613577,"['comedy', 'drama']"
The Torture Chamber of Dr. Sadism,6.3,1.296784,"['mystery', 'horror', 'history']"
Straight A's,5.2,4.50829,"['comedy', 'drama']"
A Funny Thing Happened on the Way to the Forum,6.1,8.902102,"['comedy', 'music']"
Slacker Uprising,5.9,1.619635,['documentary']
The Legend of Hell's Gate: An American Conspiracy,3.9,1.002585,"['action', 'adventure', 'history', 'western']"
The Walking Deceased,4.2,1.332804,"['sciencefiction', 'comedy']"
The Curse of Downers Grove,4.4,2.00163,"['thriller', 'mystery', 'horror', 'drama']"
Shark Lake,4.4,1.187764,['thriller']
River's Edge,6.7,6.463806,"['crime', 'drama']"
Northfork,6.7,1.980265,"['fantasy', 'drama', 'sciencefiction']"
The Marine 4: Moving Target,5.8,3.696123,"['thriller', 'action']"
Buried,6.6,32.841229,"['drama', 'thriller', 'mystery']"
Submarine,7.4,8.518866,"['drama', 'comedy', 'romance']"
The Square,7.8,4.892203,"['documentary', 'drama', 'history']"
One to Another,5.8,4.665026,['drama']
ABCD (Any Body Can Dance),5.6,1.294967,"['drama', 'music']"
Man on Wire,7.5,14.331992,"['thriller', 'documentary', 'crime', 'history']"
Abandoned,5.8,3.068463,"['drama', 'thriller']"
Brotherly Love,6.9,1.367751,['drama']
The Last Exorcism,5.6,14.838986,"['horror', 'drama', 'thriller']"
Nowhere Boy,7.2,1.950959,['drama']
A Streetcar Named Desire,7.6,14.884756,['drama']
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,41.996783,"['drama', 'comedy', 'war']"
The Crime of Padre Amaro,6.2,2.179428,"['drama', 'romance']"
Beasts of the Southern Wild,6.8,12.471239,"['drama', 'fantasy']"
Battle for the Planet of the Apes,5.5,13.315383,"['action', 'sciencefiction']"
Songcatcher,5.6,3.363321,"['drama', 'music']"
Higher Ground,5.3,1.699101,"['drama', 'thriller']"
Vaalu,6.7,0.320387,"['comedy', 'romance']"
The Greatest Movie Ever Sold,6.4,0.692497,"['comedy', 'documentary']"
Ed and His Dead Mother,5.5,0.023436,['comedy']
Travellers and Magicians,6.8,0.749699,"['adventure', 'drama', 'foreign']"
Hang 'em High,6.7,11.756943,['western']
Deadline - U.S.A.,6.9,0.225627,"['crime', 'drama']"
Sublime,5.3,6.833164,"['horror', 'thriller']"
A Beginner's Guide to Snuff,0.0,0.060127,"['thriller', 'comedy', 'horror']"
Independence Daysaster,4.2,1.959405,"['action', 'sciencefiction']"
Dysfunctional Friends,5.0,0.21544,"['comedy', 'romance']"
Run Lola Run,7.2,27.36562,"['action', 'drama', 'thriller']"
May,6.3,8.650779,"['drama', 'horror', 'thriller', 'romance']"
Against the Wild,4.9,2.492747,"['adventure', 'family']"
Under the Same Moon,7.0,2.756435,['drama']
Conquest of the Planet of the Apes,6.1,18.828683,"['action', 'sciencefiction']"
In the Bedroom,6.4,6.979638,"['drama', 'thriller']"
I Spit on Your Grave,6.3,26.281839,"['thriller', 'crime', 'horror']"
"Happy, Texas",5.5,2.079125,"['comedy', 'crime']"
My Summer of Love,6.0,3.939753,"['drama', 'thriller', 'romance']"
The Lunchbox,7.3,14.017809,"['drama', 'romance']"
Yes,5.9,3.677831,"['drama', 'romance']"
You Can't Take It With You,7.2,3.426314,"['comedy', 'romance']"
From Here to Eternity,7.2,6.915201,"['war', 'drama', 'romance']"
She Wore a Yellow Ribbon,7.1,8.535178,['western']
Grace Unplugged,6.0,2.160586,"['drama', 'music']"
Foolish,6.3,0.796009,"['comedy', 'drama']"
N-Secure,4.3,0.13456,"['drama', 'crime', 'thriller']"
Caramel,6.8,4.554574,"['drama', 'comedy', 'romance']"
Out of the Dark,4.6,3.215465,"['thriller', 'horror']"
The Bubble,7.6,1.49436,"['drama', 'romance']"
The Conversation,7.5,20.810292,"['crime', 'drama', 'mystery']"
Dil Jo Bhi Kahey...,0.0,0.122704,['romance']
Mississippi Mermaid,6.7,3.654018,"['crime', 'drama', 'romance']"
I Love Your Work,6.5,3.313339,"['drama', 'mystery']"
Cabin Fever,4.4,5.379319,['horror']
Waitress,6.7,9.67299,['comedy']
Bloodsport,6.6,17.49699,['action']
Mr. Smith Goes to Washington,7.9,12.2624,"['comedy', 'drama']"
Kids,6.8,13.291991,"['drama', 'crime']"
The Squid and the Whale,6.9,13.788054,"['comedy', 'drama']"
Kissing Jessica Stein,5.9,3.990215,['comedy']
Kickboxer: Vengeance,4.5,6.526588,"['action', 'drama']"
Spellbound,7.3,11.145915,"['drama', 'mystery', 'thriller']"
Exotica,6.5,5.446832,"['drama', 'mystery']"
Buffalo '66,7.1,10.009994,"['romance', 'comedy', 'crime', 'drama']"
Insidious,6.8,58.594852,"['horror', 'thriller']"
Repo Man,6.7,11.35344,"['comedy', 'crime', 'sciencefiction', 'thriller']"
Nine Queens,7.4,8.589355,"['crime', 'drama', 'thriller']"
The Gatekeepers,6.5,2.828303,['documentary']
The Ballad of Jack and Rose,6.5,3.618646,['drama']
The To Do List,5.5,15.017068,"['comedy', 'romance']"
Killing Zoe,6.1,5.817519,"['action', 'crime', 'drama', 'thriller']"
The Believer,6.8,9.856826,['drama']
Snow Angels,6.5,4.262374,"['drama', 'romance']"
Unsullied,3.0,0.06124,"['thriller', 'action', 'horror']"
Session 9,6.2,11.064228,"['horror', 'mystery']"
I Want Someone to Eat Cheese With,5.7,1.742383,"['comedy', 'romance']"
Mooz-lum,4.5,0.414754,['drama']
Hatchet,5.7,12.677016,"['comedy', 'horror']"
Modern Times,8.1,28.27648,"['drama', 'comedy']"
Stolen Summer,6.4,0.87066,"['drama', 'family', 'comedy']"
My Name Is Bruce,5.9,7.5591,"['comedy', 'horror']"
The Salon,3.5,2.02817,['comedy']
Road Hard,6.6,0.859014,['comedy']
Forty Shades of Blue,6.0,0.071377,"['drama', 'romance']"
Amigo,6.0,0.193172,"['drama', 'history', 'war']"
Pontypool,6.6,4.680206,"['horror', 'mystery', 'sciencefiction']"
Trucker,6.8,1.20173,['drama']
Me You and Five Bucks,10.0,0.094105,"['romance', 'comedy', 'drama']"
The Lords of Salem,5.1,14.504326,"['horror', 'thriller']"
Housebound,6.5,10.322858,"['horror', 'comedy', 'thriller']"
Wal-Mart: The High Cost of Low Price,6.9,1.404175,['documentary']
Fetching Cody,6.8,0.077876,"['comedy', 'drama', 'fantasy', 'romance', 'sciencefiction']"
Last I Heard,6.0,0.35819,"['drama', 'comedy']"
Closer to the Moon,6.4,9.159265,"['comedy', 'drama']"
Mutant World,2.6,1.893697,['sciencefiction']
Growing Up Smith,7.4,0.71087,"['comedy', 'family', 'drama']"
Checkmate,4.2,1.105357,"['thriller', 'action', 'crime']"
#Horror,3.3,2.815228,"['drama', 'mystery', 'horror', 'thriller']"
Wind Walkers,7.5,0.446858,"['action', 'horror', 'thriller']"
Snow White and the Seven Dwarfs,6.9,80.171283,"['fantasy', 'animation', 'family']"
The Holy Girl,6.8,0.684881,"['drama', 'foreign']"
Shalako,5.4,3.598457,['western']
Incident at Loch Ness,5.9,1.452152,"['adventure', 'comedy', 'horror']"
The Dog Lover,5.3,1.193219,['drama']
GirlHouse,5.2,8.039223,"['horror', 'thriller']"
The Blue Room,6.2,2.486992,"['drama', 'crime', 'thriller']"
House at the End of the Drive,0.0,0.43049,"['thriller', 'horror']"
Batman,6.1,9.815394,"['family', 'adventure', 'comedy', 'sciencefiction', 'crime']"
"Lock, Stock and Two Smoking Barrels",7.5,16.032594,"['comedy', 'crime']"
The Ballad of Gregorio Cortez,0.0,0.592821,['western']
The Celebration,7.7,10.240917,['drama']
Trees Lounge,6.7,3.443916,"['comedy', 'drama']"
Journey from the Fall,5.0,0.072066,['drama']
The Basket,6.5,0.430758,['drama']
Eddie: The Sleepwalking Cannibal,6.1,0.143784,"['horror', 'comedy']"
Queen of the Mountains,0.0,0.077873,"['drama', 'action']"
Def-Con 4,2.8,0.319792,['sciencefiction']
The Hebrew Hammer,5.9,1.600797,"['action', 'comedy']"
Neal 'n' Nikki,2.3,0.285131,"['comedy', 'romance']"
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.2,5.628399,['comedy']
Forget Me Not,5.0,5.065752,"['drama', 'horror', 'romance']"
Rebecca,7.7,18.426825,"['drama', 'mystery']"
Friday the 13th Part 2,6.0,16.517777,"['horror', 'thriller']"
The Lost Weekend,7.4,6.903314,['drama']
C.H.U.D.,5.3,4.45544,"['horror', 'sciencefiction']"
Filly Brown,5.9,0.106949,['drama']
The Lion of Judah,5.8,0.165909,"['adventure', 'animation', 'comedy', 'family']"
Niagara,6.7,9.903992,"['crime', 'drama', 'thriller']"
How Green Was My Valley,6.8,7.70019,['drama']
Da Sweet Blood of Jesus,4.1,4.480579,"['thriller', 'comedy', 'romance']"
"Sex, Lies, and Videotape",6.7,10.869492,['drama']
Saw,7.2,63.655973,"['horror', 'mystery', 'crime']"
Super Troopers,6.6,16.312803,"['comedy', 'crime', 'mystery']"
The Algerian,0.0,0.025364,[]
The Amazing Catfish,5.7,1.473405,"['comedy', 'drama']"
Monsoon Wedding,6.8,8.109958,"['comedy', 'drama', 'romance']"
You Can Count on Me,6.8,7.142448,"['drama', 'romance']"
The Trouble with Harry,6.9,6.920873,"['comedy', 'mystery', 'thriller']"
But I'm a Cheerleader,6.5,4.826908,['comedy']
Home Run,6.3,3.085411,['drama']
Reservoir Dogs,8.0,66.925866,"['crime', 'thriller']"
The Blue Bird,6.4,1.280733,"['drama', 'family', 'fantasy']"
"The Good, the Bad and the Ugly",8.1,88.377076,['western']
The Second Mother,7.8,9.683622,['drama']
Blue Like Jazz,5.8,1.6116,"['drama', 'comedy']"
Down & Out With The Dolls,0.0,0.002386,"['comedy', 'music']"
"Pink Ribbons, Inc.",6.8,0.097913,['documentary']
Certifiably Jonathan,0.0,0.047781,['comedy']
Desire,4.1,20.422246,"['drama', 'romance']"
The Blade of Don Juan,0.0,0.021678,"['drama', 'comedy']"
Grand Theft Parsons,6.0,1.998557,"['crime', 'comedy', 'drama', 'adventure']"
Extreme Movie,3.9,8.148187,['comedy']
The Charge of the Light Brigade,6.8,2.968235,"['action', 'adventure', 'drama', 'war']"
Below Zero,4.4,1.36514,"['thriller', 'horror']"
Crowsnest,4.8,0.057564,[]
Airborne,6.1,8.001156,"['action', 'adventure', 'comedy']"
Cotton Comes to Harlem,6.7,1.079125,"['action', 'adventure']"
The Wicked Within,4.2,1.906151,['horror']
Bleeding Hearts,2.0,0.100533,['horror']
Waiting...,6.2,10.230583,['comedy']
Dead Man's Shoes,7.2,12.818441,"['drama', 'thriller', 'crime']"
From a Whisper to a Scream,6.8,1.220072,"['comedy', 'horror']"
Sex With Strangers,5.0,0.014406,['documentary']
Dracula: Pages from a Virgin's Diary,6.9,0.552361,['horror']
Faith Like Potatoes,6.0,0.147886,['drama']
Beyond the Black Rainbow,5.7,7.717237,"['fantasy', 'sciencefiction', 'horror']"
The Raid,7.3,40.285095,"['action', 'thriller', 'crime']"
The Dead Undead,3.1,0.249457,"['horror', 'sciencefiction', 'action']"
The Vatican Exorcisms,4.4,0.447166,"['horror', 'documentary', 'mystery']"
Casablanca,7.9,43.729123,"['drama', 'romance']"
Lake Mungo,6.1,4.653047,"['horror', 'thriller']"
Rocket Singh: Salesman of the Year,7.0,3.000435,"['drama', 'comedy', 'romance']"
Silent Running,6.3,11.095414,"['adventure', 'drama', 'sciencefiction']"
Rocky,7.5,72.19808,['drama']
The Sleepwalker,4.1,0.926084,['drama']
Tom Jones,6.1,2.833166,"['adventure', 'comedy', 'history', 'romance']"
Unfriended,5.5,41.972329,"['horror', 'thriller']"
Taxi Driver,8.0,58.845025,"['crime', 'drama']"
The Howling,6.4,6.532855,"['drama', 'horror']"
Dr. No,6.9,48.901542,"['adventure', 'action', 'thriller']"
Chernobyl Diaries,4.9,20.649145,"['horror', 'thriller']"
Hellraiser,6.9,22.583834,['horror']
God's Not Dead 2,5.7,6.96858,['drama']
Cry_Wolf,5.6,6.926926,"['horror', 'thriller']"
Godzilla 2000,5.9,3.322721,"['adventure', 'horror', 'action', 'sciencefiction']"
Blue Valentine,6.9,26.881611,"['drama', 'romance']"
Transamerica,6.9,9.773398,['drama']
The Devil Inside,4.6,13.152822,"['thriller', 'horror']"
Beyond the Valley of the Dolls,6.6,4.289003,"['comedy', 'drama', 'thriller']"
Love Me Tender,5.5,1.444258,"['drama', 'action', 'western', 'music', 'romance']"
An Inconvenient Truth,6.7,14.139004,['documentary']
Sands of Iwo Jima,6.2,3.851,"['action', 'drama', 'history', 'war']"
Shine a Light,7.2,2.162522,"['documentary', 'music']"
The Green Inferno,5.0,17.845161,"['action', 'adventure', 'horror', 'thriller']"
Departure,7.5,0.42583,"['drama', 'romance', 'family']"
The Sessions,6.6,9.115486,"['drama', 'romance', 'comedy']"
"Food, Inc.",7.4,15.017162,['documentary']
October Baby,6.8,1.86221,['drama']
Next Stop Wonderland,6.0,1.334481,"['comedy', 'drama', 'romance']"
The Skeleton Twins,6.7,15.699363,['drama']
Martha Marcy May Marlene,6.7,17.806082,"['drama', 'thriller']"
Obvious Child,6.7,10.12895,"['comedy', 'romance']"
Frozen River,6.7,4.805651,['drama']
20 Feet from Stardom,7.4,5.247956,"['documentary', 'music']"
Two Girls and a Guy,5.4,4.86805,"['drama', 'romance']"
Walking and Talking,6.6,0.367312,"['comedy', 'drama', 'romance']"
Who Killed the Electric Car?,7.2,5.323184,['documentary']
The Broken Hearts Club: A Romantic Comedy,6.3,3.424158,"['comedy', 'drama', 'romance']"
Bubba Ho-tep,6.7,9.954848,"['comedy', 'horror', 'thriller', 'mystery', 'fantasy']"
Slam,6.7,0.29245,['drama']
Brigham City,7.3,0.280083,"['crime', 'drama', 'mystery', 'thriller']"
Fiza,6.1,0.043023,"['drama', 'foreign', 'romance']"
Orgazmo,6.2,5.06516,['comedy']
All the Real Girls,5.9,3.65924,"['drama', 'romance']"
Dream with the Fishes,7.7,0.948316,['comedy']
Blue Car,6.7,0.672695,['drama']
Palo Alto,6.4,16.570708,['drama']
Ajami,6.8,0.51799,"['crime', 'drama']"
Wristcutters: A Love Story,6.7,8.542921,"['comedy', 'drama', 'fantasy', 'romance']"
I Origins,7.5,37.555398,"['sciencefiction', 'drama']"
The Battle of Shaker Heights,5.6,5.20209,"['comedy', 'drama', 'romance']"
The Act of Killing,7.5,8.887411,['documentary']
Taxi to the Dark Side,6.6,0.748565,['documentary']
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,0.436148,['documentary']
Guiana 1838,2.8,0.030253,['drama']
Lisa Picard Is Famous,4.0,0.690089,[]
Antarctica: A Year on Ice,7.2,1.883947,"['drama', 'adventure', 'documentary']"
A LEGO Brickumentary,6.4,1.631274,['documentary']
Hardflip,4.7,0.341461,"['drama', 'action']"
Chocolate: Deep Dark Secrets,3.4,0.887821,['thriller']
The House of the Devil,6.0,8.628485,"['mystery', 'horror']"
The Perfect Host,6.2,6.507094,"['comedy', 'thriller', 'crime']"
Safe Men,6.3,1.190729,"['comedy', 'crime']"
Speedway Junky,5.2,0.340019,"['romance', 'drama', 'crime']"
